Date,Region,Category,Product,Salesperson,Units,Revenue,Cost
2025-06-20,Suburbs,Beverages,House Wine,Server: Elin,2,29.64,9.86
2025-06-20,Downtown,Beverages,Iced Tea,Server: Jonah,2,68.0,25.96
2025-06-20,Suburbs,Desserts,Tiramisu,Server: Maya,1,23.76,8.93
2025-06-21,Uptown,Desserts,Cheesecake,Server: Maya,4,120.0,44.76
2025-06-21,Uptown,Desserts,Tiramisu,Server: Priya,4,60.92,21.3
2025-06-21,Suburbs,Beverages,Espresso,Server: Maya,1,9.44,3.26
2025-06-21,Uptown,Beverages,Iced Tea,Server: Jonah,6,110.16,40.59
2025-06-21,Mall Location,Appetizers,Loaded Nachos,Server: Maya,1,30.71,9.55
2025-06-21,Downtown,Desserts,Cheesecake,Server: Diego,6,222.3,64.45
2025-06-21,Mall Location,Desserts,Cheesecake,Server: Diego,4,82.04,26.27
2025-06-21,Uptown,Desserts,Cheesecake,Server: Priya,2,63.36,24.65
2025-06-21,Airport,Beverages,House Wine,Server: Maya,3,111.39,37.42
2025-06-22,Downtown,Beverages,Craft Beer,Server: Elin,3,15.33,4.62
2025-06-22,Airport,Beverages,Iced Tea,Server: Diego,1,28.14,8.93
2025-06-23,Uptown,Desserts,Chocolate Lava Cake,Server: Jonah,5,140.85,53.12
2025-06-23,Uptown,Beverages,Craft Beer,Server: Jonah,6,205.2,59.03
2025-06-23,Airport,Beverages,House Wine,Server: Maya,1,11.3,3.61
2025-06-23,Suburbs,Beverages,House Wine,Server: Elin,4,150.96,60.0
2025-06-23,Uptown,Appetizers,Loaded Nachos,Server: Diego,6,37.92,13.07
2025-06-23,Downtown,Desserts,Tiramisu,Server: Jonah,6,99.54,29.27
2025-06-24,Uptown,Desserts,Chocolate Lava Cake,Server: Diego,4,110.08,35.31
2025-06-24,Suburbs,Beverages,Espresso,Server: Jonah,2,74.8,23.49
2025-06-24,Airport,Beverages,Craft Beer,Server: Elin,4,173.12,56.1
2025-06-24,Uptown,Beverages,Espresso,Server: Jonah,3,18.72,7.12
2025-06-24,Mall Location,Desserts,Chocolate Lava Cake,Server: Maya,1,16.96,6.75
2025-06-25,Airport,Entrees,Grilled Salmon,Server: Jonah,3,134.7,52.7
2025-06-25,Suburbs,Entrees,Veggie Burger,Server: Jonah,1,44.31,12.96
2025-06-25,Mall Location,Appetizers,Bruschetta,Server: Elin,4,129.6,38.89
2025-06-26,Downtown,Entrees,Grilled Salmon,Server: Diego,2,48.96,18.48
2025-06-26,Suburbs,Appetizers,Loaded Nachos,Server: Elin,3,23.22,7.1
2025-06-26,Mall Location,Beverages,House Wine,Server: Priya,2,30.2,11.87
2025-06-26,Mall Location,Appetizers,Calamari,Server: Priya,2,70.26,20.49
2025-06-26,Suburbs,Appetizers,Calamari,Server: Priya,3,118.5,41.99
2025-06-26,Uptown,Desserts,Tiramisu,Server: Jonah,5,205.35,61.44
2025-06-27,Uptown,Desserts,Tiramisu,Server: Diego,5,95.95,36.53
2025-06-27,Downtown,Appetizers,Loaded Nachos,Server: Maya,6,44.64,16.81
2025-06-27,Downtown,Desserts,Cheesecake,Server: Maya,2,46.62,18.41
2025-06-27,Suburbs,Desserts,Cheesecake,Server: Maya,5,169.4,47.7
2025-06-28,Airport,Appetizers,Bruschetta,Server: Priya,4,58.08,21.85
2025-06-28,Mall Location,Desserts,Chocolate Lava Cake,Server: Maya,6,66.9,26.46
2025-06-28,Airport,Appetizers,Calamari,Server: Maya,2,47.34,15.43
2025-06-28,Suburbs,Beverages,Iced Tea,Server: Maya,5,72.1,25.39
2025-06-29,Airport,Entrees,Veggie Burger,Server: Maya,3,23.58,7.43
2025-06-29,Uptown,Entrees,Ribeye Steak,Server: Priya,1,12.78,3.73
2025-06-29,Uptown,Desserts,Chocolate Lava Cake,Server: Maya,6,29.76,11.07
2025-06-30,Downtown,Appetizers,Bruschetta,Server: Elin,3,34.41,11.19
2025-06-30,Mall Location,Appetizers,Bruschetta,Server: Elin,1,26.62,8.36
2025-06-30,Uptown,Entrees,Grilled Salmon,Server: Maya,2,20.5,7.29
2025-07-01,Uptown,Beverages,Iced Tea,Server: Diego,4,130.08,44.39
2025-07-01,Uptown,Desserts,Tiramisu,Server: Maya,5,104.9,38.77
2025-07-02,Downtown,Beverages,Craft Beer,Server: Jonah,3,81.9,23.26
2025-07-02,Uptown,Entrees,Chicken Alfredo,Server: Elin,6,34.56,9.89
2025-07-02,Airport,Appetizers,Calamari,Server: Maya,1,40.98,13.5
2025-07-02,Uptown,Entrees,Chicken Alfredo,Server: Priya,3,33.72,12.12
2025-07-03,Uptown,Desserts,Cheesecake,Server: Maya,1,40.18,11.83
2025-07-03,Suburbs,Entrees,Veggie Burger,Server: Maya,6,99.54,35.07
2025-07-03,Mall Location,Beverages,House Wine,Server: Elin,4,75.72,30.14
2025-07-03,Airport,Appetizers,Bruschetta,Server: Jonah,1,12.31,3.84
2025-07-04,Mall Location,Entrees,Grilled Salmon,Server: Elin,2,26.94,7.67
2025-07-04,Airport,Desserts,Tiramisu,Server: Diego,1,42.13,13.58
2025-07-04,Airport,Appetizers,Loaded Nachos,Server: Diego,5,76.4,29.22
2025-07-04,Airport,Entrees,Veggie Burger,Server: Maya,4,55.0,18.91
2025-07-05,Mall Location,Appetizers,Bruschetta,Server: Priya,3,25.5,8.54
2025-07-05,Mall Location,Entrees,Ribeye Steak,Server: Jonah,3,91.14,26.0
2025-07-05,Airport,Entrees,Chicken Alfredo,Server: Elin,3,125.94,36.75
2025-07-05,Uptown,Beverages,House Wine,Server: Priya,4,120.24,41.11
2025-07-05,Suburbs,Appetizers,Bruschetta,Server: Priya,5,41.55,12.51
2025-07-05,Airport,Appetizers,Calamari,Server: Elin,1,5.84,2.23
2025-07-05,Suburbs,Desserts,Tiramisu,Server: Maya,2,61.72,19.39
2025-07-05,Airport,Beverages,House Wine,Server: Maya,1,44.99,14.29
2025-07-06,Mall Location,Entrees,Grilled Salmon,Server: Elin,2,30.56,8.97
2025-07-06,Downtown,Entrees,Grilled Salmon,Server: Diego,1,36.66,12.91
2025-07-07,Airport,Appetizers,Loaded Nachos,Server: Jonah,1,25.11,9.58
2025-07-07,Mall Location,Entrees,Grilled Salmon,Server: Jonah,6,37.02,14.15
2025-07-08,Airport,Entrees,Veggie Burger,Server: Jonah,2,71.06,22.15
2025-07-08,Mall Location,Entrees,Grilled Salmon,Server: Maya,4,131.72,37.55
2025-07-08,Downtown,Beverages,Craft Beer,Server: Priya,1,22.6,7.17
2025-07-08,Uptown,Appetizers,Bruschetta,Server: Priya,1,39.74,15.6
2025-07-08,Airport,Entrees,Ribeye Steak,Server: Maya,5,134.7,45.63
2025-07-08,Suburbs,Desserts,Cheesecake,Server: Diego,2,59.78,18.29
2025-07-09,Airport,Entrees,Grilled Salmon,Server: Maya,6,55.68,21.72
2025-07-09,Suburbs,Appetizers,Loaded Nachos,Server: Jonah,4,80.0,25.49
2025-07-09,Uptown,Desserts,Tiramisu,Server: Jonah,6,162.12,50.38
2025-07-09,Mall Location,Desserts,Cheesecake,Server: Maya,4,45.4,14.97
2025-07-09,Mall Location,Entrees,Chicken Alfredo,Server: Elin,1,22.16,7.66
2025-07-10,Downtown,Desserts,Chocolate Lava Cake,Server: Maya,1,32.43,11.57
2025-07-11,Mall Location,Appetizers,Bruschetta,Server: Maya,5,198.35,55.76
2025-07-11,Suburbs,Desserts,Chocolate Lava Cake,Server: Diego,5,55.35,17.47
2025-07-11,Suburbs,Beverages,Iced Tea,Server: Diego,6,223.5,70.27
2025-07-11,Suburbs,Beverages,Espresso,Server: Diego,6,46.44,15.5
2025-07-11,Airport,Beverages,Craft Beer,Server: Jonah,2,76.24,25.5
2025-07-12,Suburbs,Beverages,House Wine,Server: Priya,6,24.72,9.16
2025-07-12,Downtown,Appetizers,Calamari,Server: Maya,6,226.44,69.0
2025-07-12,Downtown,Entrees,Ribeye Steak,Server: Jonah,5,121.6,35.72
2025-07-12,Uptown,Desserts,Chocolate Lava Cake,Server: Diego,1,14.53,5.79
2025-07-12,Mall Location,Desserts,Cheesecake,Server: Jonah,5,163.95,48.27
2025-07-12,Uptown,Beverages,House Wine,Server: Priya,2,14.54,5.28
2025-07-12,Mall Location,Beverages,Craft Beer,Server: Jonah,5,43.85,14.65
2025-07-13,Downtown,Beverages,Iced Tea,Server: Jonah,4,24.16,7.13
2025-07-13,Suburbs,Entrees,Veggie Burger,Server: Diego,4,85.92,27.4
2025-07-13,Mall Location,Beverages,Espresso,Server: Jonah,1,28.81,11.28
2025-07-13,Uptown,Entrees,Grilled Salmon,Server: Jonah,4,101.32,29.0
2025-07-13,Suburbs,Entrees,Grilled Salmon,Server: Jonah,2,75.78,25.73
2025-07-13,Airport,Desserts,Cheesecake,Server: Maya,3,122.49,41.48
2025-07-14,Mall Location,Desserts,Cheesecake,Server: Diego,4,57.76,20.58
2025-07-14,Uptown,Beverages,Craft Beer,Server: Diego,6,141.3,39.96
2025-07-14,Mall Location,Entrees,Chicken Alfredo,Server: Diego,3,121.47,45.94
2025-07-14,Suburbs,Desserts,Tiramisu,Server: Elin,2,31.64,9.32
2025-07-14,Suburbs,Entrees,Grilled Salmon,Server: Maya,2,81.26,26.7
2025-07-15,Airport,Appetizers,Bruschetta,Server: Maya,4,104.52,32.16
2025-07-15,Airport,Desserts,Cheesecake,Server: Elin,1,38.9,11.93
2025-07-15,Downtown,Entrees,Ribeye Steak,Server: Elin,1,38.51,13.1
2025-07-15,Uptown,Entrees,Veggie Burger,Server: Maya,5,144.4,52.38
2025-07-15,Downtown,Appetizers,Loaded Nachos,Server: Jonah,2,62.4,24.03
2025-07-15,Suburbs,Beverages,House Wine,Server: Elin,2,37.9,14.77
2025-07-15,Downtown,Entrees,Ribeye Steak,Server: Maya,5,204.85,57.63
2025-07-15,Airport,Appetizers,Bruschetta,Server: Priya,5,81.6,32.04
2025-07-15,Suburbs,Entrees,Ribeye Steak,Server: Priya,3,70.65,20.54
2025-07-15,Airport,Beverages,Craft Beer,Server: Diego,4,149.68,57.25
2025-07-16,Downtown,Appetizers,Loaded Nachos,Server: Maya,6,147.66,44.78
2025-07-16,Suburbs,Beverages,House Wine,Server: Maya,6,64.92,23.61
2025-07-17,Uptown,Entrees,Grilled Salmon,Server: Maya,5,113.0,44.39
2025-07-17,Suburbs,Beverages,House Wine,Server: Diego,1,31.84,11.23
2025-07-17,Mall Location,Desserts,Chocolate Lava Cake,Server: Priya,1,31.33,11.15
2025-07-17,Uptown,Beverages,Iced Tea,Server: Maya,6,243.0,88.52
2025-07-18,Suburbs,Appetizers,Calamari,Server: Diego,4,178.96,56.45
2025-07-20,Uptown,Entrees,Grilled Salmon,Server: Jonah,5,113.3,42.29
2025-07-21,Downtown,Appetizers,Loaded Nachos,Server: Priya,3,91.11,33.04
2025-07-22,Mall Location,Desserts,Chocolate Lava Cake,Server: Maya,4,18.04,5.33
2025-07-22,Suburbs,Beverages,House Wine,Server: Diego,3,121.35,44.25
2025-07-23,Downtown,Beverages,Iced Tea,Server: Diego,1,38.74,13.05
2025-07-23,Suburbs,Beverages,Iced Tea,Server: Elin,2,66.36,19.8
2025-07-23,Suburbs,Desserts,Chocolate Lava Cake,Server: Elin,1,16.81,5.66
2025-07-24,Uptown,Appetizers,Calamari,Server: Jonah,5,21.35,8.48
2025-07-24,Downtown,Beverages,Espresso,Server: Maya,4,150.96,48.6
2025-07-24,Mall Location,Entrees,Grilled Salmon,Server: Maya,4,84.76,23.98
2025-07-24,Suburbs,Desserts,Tiramisu,Server: Diego,2,61.78,21.4
2025-07-24,Suburbs,Entrees,Ribeye Steak,Server: Priya,2,27.3,10.33
2025-07-24,Downtown,Entrees,Chicken Alfredo,Server: Jonah,5,87.6,26.26
2025-07-25,Airport,Beverages,Iced Tea,Server: Maya,3,91.47,31.94
2025-07-25,Uptown,Entrees,Chicken Alfredo,Server: Maya,4,32.8,13.01
2025-07-26,Downtown,Beverages,Iced Tea,Server: Maya,3,133.86,39.72
2025-07-26,Uptown,Beverages,House Wine,Server: Maya,3,105.81,34.87
2025-07-27,Mall Location,Entrees,Grilled Salmon,Server: Priya,3,36.99,13.05
2025-07-27,Suburbs,Beverages,Espresso,Server: Elin,2,53.22,16.84
2025-07-27,Mall Location,Entrees,Grilled Salmon,Server: Jonah,6,258.48,92.38
2025-07-28,Mall Location,Desserts,Tiramisu,Server: Diego,3,64.92,20.43
2025-07-28,Uptown,Entrees,Chicken Alfredo,Server: Priya,5,198.6,65.95
2025-07-28,Mall Location,Beverages,House Wine,Server: Priya,3,69.78,27.68
2025-07-29,Mall Location,Appetizers,Bruschetta,Server: Diego,3,90.72,27.19
2025-07-29,Downtown,Desserts,Chocolate Lava Cake,Server: Diego,3,35.4,10.32
2025-07-30,Suburbs,Appetizers,Calamari,Server: Elin,6,74.7,24.86
2025-07-30,Downtown,Entrees,Veggie Burger,Server: Maya,3,103.08,38.93
2025-07-30,Uptown,Appetizers,Calamari,Server: Maya,1,40.09,12.51
2025-07-31,Downtown,Appetizers,Bruschetta,Server: Diego,1,5.51,2.03
2025-07-31,Suburbs,Appetizers,Loaded Nachos,Server: Priya,5,41.3,12.92
2025-07-31,Airport,Entrees,Chicken Alfredo,Server: Diego,3,59.58,20.29
2025-07-31,Airport,Appetizers,Calamari,Server: Diego,1,6.64,1.87
2025-08-01,Downtown,Beverages,Craft Beer,Server: Maya,2,38.16,14.57
2025-08-01,Airport,Entrees,Ribeye Steak,Server: Diego,1,25.75,9.53
2025-08-01,Mall Location,Entrees,Grilled Salmon,Server: Maya,5,23.35,8.96
2025-08-02,Suburbs,Entrees,Grilled Salmon,Server: Diego,5,141.2,42.3
2025-08-02,Mall Location,Appetizers,Calamari,Server: Maya,5,93.35,36.12
2025-08-02,Mall Location,Appetizers,Loaded Nachos,Server: Diego,4,152.32,58.29
2025-08-03,Suburbs,Entrees,Veggie Burger,Server: Jonah,4,129.4,42.02
2025-08-03,Mall Location,Appetizers,Bruschetta,Server: Diego,6,67.92,26.68
2025-08-03,Airport,Entrees,Ribeye Steak,Server: Elin,2,24.18,7.52
2025-08-03,Downtown,Entrees,Chicken Alfredo,Server: Diego,2,39.9,12.82
2025-08-03,Uptown,Desserts,Chocolate Lava Cake,Server: Jonah,5,133.4,50.84
2025-08-03,Suburbs,Desserts,Chocolate Lava Cake,Server: Priya,3,90.36,33.81
2025-08-03,Airport,Desserts,Cheesecake,Server: Priya,6,93.0,35.72
2025-08-04,Downtown,Desserts,Tiramisu,Server: Jonah,1,7.25,2.3
2025-08-04,Airport,Entrees,Ribeye Steak,Server: Maya,1,22.87,7.04
2025-08-04,Downtown,Beverages,House Wine,Server: Priya,4,67.36,25.52
2025-08-04,Uptown,Desserts,Tiramisu,Server: Elin,5,190.4,65.12
2025-08-05,Airport,Appetizers,Bruschetta,Server: Maya,1,29.85,10.9
2025-08-05,Airport,Appetizers,Loaded Nachos,Server: Priya,6,167.58,59.1
2025-08-05,Uptown,Entrees,Veggie Burger,Server: Jonah,2,14.16,4.07
2025-08-06,Mall Location,Beverages,Espresso,Server: Maya,4,92.44,33.06
2025-08-06,Airport,Appetizers,Loaded Nachos,Server: Maya,1,39.08,14.48
2025-08-06,Airport,Entrees,Grilled Salmon,Server: Maya,5,150.6,44.93
2025-08-06,Airport,Appetizers,Calamari,Server: Diego,2,26.34,8.85
2025-08-06,Suburbs,Appetizers,Calamari,Server: Elin,3,38.94,11.9
2025-08-06,Suburbs,Appetizers,Bruschetta,Server: Maya,5,213.45,63.97
2025-08-06,Suburbs,Appetizers,Bruschetta,Server: Jonah,1,44.73,12.88
2025-08-06,Downtown,Beverages,Iced Tea,Server: Maya,6,245.04,81.03
2025-08-07,Mall Location,Desserts,Tiramisu,Server: Priya,1,32.6,9.82
2025-08-07,Uptown,Appetizers,Loaded Nachos,Server: Diego,5,169.65,48.02
2025-08-07,Airport,Entrees,Grilled Salmon,Server: Diego,3,82.92,27.15
2025-08-07,Airport,Entrees,Chicken Alfredo,Server: Maya,2,30.22,10.91
2025-08-08,Suburbs,Desserts,Tiramisu,Server: Elin,6,144.24,56.04
2025-08-08,Airport,Desserts,Chocolate Lava Cake,Server: Priya,2,12.56,4.13
2025-08-08,Airport,Appetizers,Loaded Nachos,Server: Elin,6,221.82,85.07
2025-08-08,Uptown,Entrees,Grilled Salmon,Server: Diego,1,18.47,6.26
2025-08-08,Downtown,Appetizers,Calamari,Server: Jonah,2,42.58,16.48
2025-08-08,Airport,Desserts,Chocolate Lava Cake,Server: Priya,2,57.86,22.26
2025-08-09,Uptown,Appetizers,Loaded Nachos,Server: Priya,5,191.1,74.4
2025-08-09,Mall Location,Desserts,Chocolate Lava Cake,Server: Elin,4,75.48,21.21
2025-08-09,Suburbs,Beverages,Craft Beer,Server: Jonah,5,25.8,8.76
2025-08-09,Suburbs,Entrees,Veggie Burger,Server: Maya,5,198.8,72.7
2025-08-09,Uptown,Appetizers,Bruschetta,Server: Elin,6,194.76,75.08
2025-08-10,Uptown,Desserts,Cheesecake,Server: Jonah,2,65.6,24.47
2025-08-10,Downtown,Appetizers,Bruschetta,Server: Jonah,5,157.0,56.04
2025-08-11,Downtown,Entrees,Chicken Alfredo,Server: Diego,4,47.32,14.28
2025-08-11,Airport,Beverages,House Wine,Server: Maya,5,47.7,14.01
2025-08-11,Suburbs,Appetizers,Bruschetta,Server: Priya,2,80.9,32.13
2025-08-11,Airport,Entrees,Grilled Salmon,Server: Jonah,3,65.01,22.68
2025-08-11,Mall Location,Desserts,Cheesecake,Server: Priya,2,34.52,10.49
2025-08-11,Airport,Desserts,Tiramisu,Server: Jonah,2,21.66,8.42
2025-08-11,Downtown,Entrees,Grilled Salmon,Server: Diego,6,174.9,60.59
2025-08-12,Suburbs,Appetizers,Calamari,Server: Priya,6,25.26,9.91
2025-08-12,Uptown,Appetizers,Bruschetta,Server: Jonah,4,148.96,54.45
2025-08-12,Downtown,Entrees,Chicken Alfredo,Server: Diego,3,80.04,27.6
2025-08-12,Suburbs,Entrees,Veggie Burger,Server: Diego,3,66.21,19.35
2025-08-12,Uptown,Appetizers,Loaded Nachos,Server: Diego,6,99.3,28.49
2025-08-13,Airport,Beverages,Craft Beer,Server: Maya,2,23.36,7.7
2025-08-13,Airport,Entrees,Ribeye Steak,Server: Jonah,3,66.48,26.53
2025-08-14,Uptown,Entrees,Veggie Burger,Server: Maya,6,103.8,35.88
2025-08-14,Airport,Beverages,Iced Tea,Server: Diego,6,243.54,91.04
2025-08-14,Uptown,Desserts,Cheesecake,Server: Elin,2,55.62,19.87
2025-08-14,Downtown,Appetizers,Loaded Nachos,Server: Diego,3,42.27,12.06
2025-08-15,Uptown,Entrees,Veggie Burger,Server: Elin,2,8.68,2.74
2025-08-15,Downtown,Appetizers,Loaded Nachos,Server: Priya,6,156.24,54.4
2025-08-16,Uptown,Appetizers,Bruschetta,Server: Elin,2,88.68,28.32
2025-08-16,Suburbs,Entrees,Chicken Alfredo,Server: Diego,2,68.06,25.97
2025-08-16,Airport,Entrees,Veggie Burger,Server: Maya,3,29.4,11.09
2025-08-17,Uptown,Appetizers,Loaded Nachos,Server: Diego,2,26.16,7.99
2025-08-17,Uptown,Desserts,Cheesecake,Server: Maya,1,34.12,10.92
2025-08-17,Mall Location,Desserts,Tiramisu,Server: Maya,5,81.35,24.88
2025-08-18,Downtown,Entrees,Ribeye Steak,Server: Maya,6,167.4,55.23
2025-08-18,Suburbs,Desserts,Cheesecake,Server: Jonah,2,87.24,33.29
2025-08-18,Downtown,Entrees,Grilled Salmon,Server: Diego,1,34.7,9.93
2025-08-19,Airport,Beverages,Iced Tea,Server: Maya,6,101.52,32.25
2025-08-19,Downtown,Entrees,Ribeye Steak,Server: Jonah,1,33.0,12.65
2025-08-19,Downtown,Appetizers,Bruschetta,Server: Jonah,5,24.3,7.87
2025-08-19,Suburbs,Entrees,Chicken Alfredo,Server: Jonah,3,100.65,35.01
2025-08-20,Uptown,Desserts,Chocolate Lava Cake,Server: Elin,2,74.5,26.16
2025-08-20,Airport,Beverages,Craft Beer,Server: Priya,6,69.0,22.89
2025-08-20,Suburbs,Entrees,Veggie Burger,Server: Elin,1,4.67,1.62
2025-08-20,Mall Location,Beverages,Iced Tea,Server: Maya,2,32.48,10.43
2025-08-20,Suburbs,Beverages,Iced Tea,Server: Diego,4,90.0,29.3
2025-08-20,Mall Location,Desserts,Cheesecake,Server: Jonah,4,105.36,38.06
